REPORTED_WKLY_SPEND,REPORTED_WKLY_SPEND_USF,REPORTED_WKLY_SPEND_COMPETITOR_1,REPORTED_COP_SPEND,REPORTED_PRODUCE_SPEND,SMALL_QTY_RANK,DEL_FLEX_RANK,CUT_TIME_RANK,CUST_NBR,DIV_NBR,PYR_SEG_CD
697.5832692,397.5832692,0,2640,720,9,4,7,70098,2,Independent Restaurant
766.1446154,166.1446154,0,250,0,0,0,0,69675,3,Independent Restaurant
3912.328462,3312.328462,0,180,180,0,0,0,71157,66,Retail
725.0930769,125.0930769,0,260,360,0,0,0,63614,10,Independent Restaurant
604.6548077,4.65480769,100,125,125,0,0,0,14314,54,Independent Restaurant
741.7076923,141.7076923,0,400,100,1,8,10,36925,47,Independent Restaurant
1275.039038,675.0390385,0,845,150,3,9,6,126528,64,Independent Restaurant
2523.200385,1923.200385,0,960,195,4,5,6,46796,46,Independent Restaurant
2640.027885,2040.027885,0,1400,200,4,5,10,74519,43,Independent Restaurant
2545.119615,1945.119615,0,760,440,4,8,10,106770,30,Regional
1701.494615,1101.494615,350,1120,140,4,2,5,112882,17,Other
2459.266538,1859.266538,0,2625,765,5,7,4,98401,47,Independent Restaurant
1457.772885,857.7728846,600,660,440,5,8,7,82398,20,Independent Restaurant
2610.475962,2010.475962,0,630,120,5,10,6,88017,6,Independent Restaurant
2610.475962,2010.475962,0,630,120,5,10,6,88017,7,Independent Restaurant
792.5076923,192.5076923,0,0,1440,6,7,8,148541,28,Independent Restaurant
1162.778654,562.7786538,0,500,240,6,2,5,148183,13,Independent Restaurant
1665.845385,1065.845385,500,130,390,6,2,7,40116,66,Education
4721.127885,4121.127885,600,240,0,7,4,5,131626,28,Other
2898.110769,2298.110769,0,500,650,9,7,10,47048,2,Hospitality
2175.234038,975.2340385,0,900,400,0,0,0,132479,35,Education
1489.182692,289.1826923,0,1056,1056,0,0,0,132407,48,Independent Restaurant
4432.414231,3232.414231,0,0,60,0,0,0,43958,30,Other
1201,1,0,720,360,0,0,0,71822,24,Hospitality
1336.060769,136.0607692,500,750,250,2,7,10,132143,23,Independent Restaurant
7074.366923,5874.366923,0,3760,1220,3,6,8,130125,23,Independent Restaurant
4813.410192,3613.410192,0,1180,700,3,10,6,13169,27,Independent Restaurant
1405.718846,205.7188462,1200,270,270,3,9,7,139308,37,Independent Restaurant
1927.130769,727.1307692,0,1020,60,4,6,10,69303,51,Independent Restaurant
3393.314423,2193.314423,0,240,480,4,3,6,61275,36,Education
8202.150192,7002.150192,600,2860,860,5,4,8,91220,37,Other
5344.339615,4144.339615,0,240,240,6,2,9,140559,48,Independent Restaurant
2498.2375,1298.2375,0,640,320,6,9,10,118619,29,Hospitality
10621.52865,9421.528654,0,7560,6210,7,1,4,88791,37,Independent Restaurant
2232.814423,1032.814423,1200,770,610,7,3,8,127263,25,Independent Restaurant
1206.056154,6.056153846,1200,7200,0,9,10,8,36714,28,Retail
5595.531923,4395.531923,0,1400,1300,9,1,10,109221,22,Independent Restaurant
2909.745577,1709.745577,0,0,0,9,8,7,17781,65,Health Care
2338.665962,1138.665962,0,2240,1080,10,6,9,148133,71,Independent Restaurant
2469.392115,1269.392115,1200,1720,855,10,8,5,94550,13,Other
5003.006346,4303.006346,0,2250,45,0,0,0,46515,2,Independent Restaurant
4443.713077,3743.713077,0,330,330,0,0,0,41676,58,Education
4443.713077,3743.713077,0,330,330,0,0,0,41676,58,Education
4443.713077,3743.713077,0,440,330,0,0,0,41676,58,Education
701.2519231,1.25192308,0,0,45,0,0,0,7218,10,Retail
2254.582692,1554.582692,700,1305,785,1,2,10,52271,31,Independent Restaurant
1847.376731,1147.376731,0,45,0,1,9,10,75991,6,Independent Restaurant
1847.376731,1147.376731,0,45,0,1,9,10,75991,7,Independent Restaurant
13249.70481,12549.70481,0,6500,1950,2,7,10,153167,6,Independent Restaurant
5017.168654,4317.168654,600,730,95,2,6,7,40992,6,Independent Restaurant
934.4734615,234.4734615,0,100,300,3,10,8,128106,10,Independent Restaurant
1046.753077,346.7530769,0,400,200,4,8,9,137956,33,Independent Restaurant
1789.436346,1089.436346,300,460,175,5,8,3,73947,27,Retail
2215.688846,1515.688846,0,1250,480,5,10,6,17305,10,Hospitality
4375.552885,3675.552885,0,5000,3500,6,5,1,7441,3,Hospitality
5003.006346,4303.006346,0,2250,52,6,3,9,46515,2,Independent Restaurant
1309.989231,609.9892308,500,350,240,6,10,7,28404,54,Independent Restaurant
1624.156364,924.1563636,0,20,10,7,3,5,72790,58,Education
